,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ElectricityUse(Percentage),SteamUse(Percentage),NaturalGasUse(Percentage),NumberOfYearsENERGYSTARCertified,BuildingAge,NumberOfPropertyUses,PrimaryPropertyType_Commercial,PrimaryPropertyType_Education,PrimaryPropertyType_Health,PrimaryPropertyType_Hospitality,PrimaryPropertyType_Other,PrimaryPropertyType_Residential,PrimaryPropertyType_ServiceFacility,LargestPropertyUseType_Commercial,LargestPropertyUseType_Education,LargestPropertyUseType_Health,LargestPropertyUseType_Hospitality,LargestPropertyUseType_Leisure,LargestPropertyUseType_Other,LargestPropertyUseType_Residential,LargestPropertyUseType_ServiceFacility,SecondLargestPropertyUseType_ Commercial,SecondLargestPropertyUseType_Commercial,SecondLargestPropertyUseType_Education,SecondLargestPropertyUseType_Health,SecondLargestPropertyUseType_Hospitality,SecondLargestPropertyUseType_Leisure,SecondLargestPropertyUseType_None,SecondLargestPropertyUseType_Other,SecondLargestPropertyUseType_Residential,SecondLargestPropertyUseType_ServiceFacility,ThirdLargestPropertyUseType_Commercial,ThirdLargestPropertyUseType_Education,ThirdLargestPropertyUseType_Health,ThirdLargestPropertyUseType_Hospitality,ThirdLargestPropertyUseType_Leisure,ThirdLargestPropertyUseType_None,ThirdLargestPropertyUseType_Other,ThirdLargestPropertyUseType_Residential,ThirdLargestPropertyUseType_ServiceFacility
1693,47.52956,-122.33592,1.0,1,26232,0,26232,18262.0,7970.0,0.0,,3094090.0,122.71,4.68,29.154969635660244,0.0,70.84503036433975,0.0,45,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1694,47.52119,-122.33548,1.0,6,435501,0,435501,338660.0,39820.0,25747.0,94.0,13223740.0,305.05,0.7,65.1111788344296,0.0,34.888821165570405,0.0,6,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1695,47.68114,-122.32616,1.0,4,25472,3000,22472,20842.0,0.0,0.0,,364966.9063,2.54,0.1,100.00002567356066,0.0,0.0,0.0,44,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1696,47.68572,-122.33639,1.0,4,28918,0,28918,28918.0,0.0,0.0,,756337.8125,6.31,0.22,97.03084889729746,0.0,2.9691758932124,0.0,38,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1697,47.6805,-122.35489,1.0,4,43035,0,43035,28543.0,10807.0,0.0,77.0,831855.875,5.8,0.13,100.00001502664149,0.0,0.0,0.0,26,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1698,47.59783,-122.31554,1.0,2,25840,0,25840,25840.0,0.0,0.0,92.0,313528.0938,2.19,0.08,99.99997008242583,0.0,0.0,0.0,60,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1699,47.59721,-122.31838,1.0,1,45145,0,45145,43813.0,0.0,0.0,,1268459.0,43.63,0.97,40.560317676803116,0.0,59.439682323196884,0.0,28,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1700,47.59718,-122.31895,1.0,6,68669,0,68669,68669.0,0.0,0.0,81.0,1734822.375,12.09,0.18,99.99997838395414,0.0,0.0,0.0,28,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1701,47.59728,-122.31587,1.0,5,70332,22095,48237,44417.0,25915.0,0.0,89.0,1981115.25,19.12,0.27,94.19462093384017,0.0,5.8053664470050395,0.0,15,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1702,47.58826,-122.31689,1.0,3,24192,0,24192,24192.0,0.0,0.0,,501553.3125,3.5,0.14,99.99993769356273,0.0,0.0,0.0,24,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1703,47.61233,-122.32895,1.0,5,44616,0,44616,44616.0,0.0,0.0,62.0,1612167.25,11.24,0.25,99.99998449292404,0.0,0.0,0.0,51,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1704,47.71103,-122.32479,1.0,3,135955,0,135955,143098.0,0.0,0.0,61.0,4027134.75,50.55,0.37,87.90530289556365,0.0,12.094678480773457,0.0,38,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1705,47.64778,-122.33668,1.0,4,66013,0,66013,48550.0,12032.0,0.0,36.0,1750362.25,12.2,0.18,99.99998571724224,0.0,0.0,0.0,11,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1706,47.63283,-122.34616,1.0,5,21822,0,21822,21822.0,0.0,0.0,55.0,721983.5,5.03,0.23,99.99993074633977,0.0,0.0,0.0,56,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1708,47.63115,-122.34591,1.0,4,34590,0,34590,34590.0,0.0,0.0,67.0,659652.625,4.6,0.13,100.00005684810245,0.0,0.0,0.0,38,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1709,47.66857,-122.33325,1.0,3,37964,0,37964,37964.0,0.0,0.0,18.0,1162493.625,8.1,0.21,99.99994623626431,0.0,0.0,0.0,16,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1710,47.60466,-122.32272,1.0,3,22402,0,22402,22402.0,0.0,0.0,64.0,686757.875,7.09,0.32,92.7350123214823,0.0,7.265005879983538,0.0,109,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711,47.60728,-122.32808,1.0,7,97490,0,97490,61082.0,27493.0,8615.0,,2823792.25,67.24,0.69,63.49939518390562,0.0,36.500595962751866,0.0,8,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1712,47.60601,-122.32756,1.0,5,30985,0,30985,31841.0,0.0,0.0,81.0,1162120.375,8.1,0.26,99.99996773139787,0.0,0.0,0.0,105,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1713,47.60502,-122.32705,1.0,4,109874,0,109874,71226.0,38648.0,0.0,60.0,3432655.0,76.67,0.7,66.7026543593807,0.0,33.297345640619284,0.0,25,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1714,47.72077,-122.29833,1.0,4,37692,0,37692,23986.0,0.0,0.0,81.0,648879.3125,4.52,0.12,99.99995184004268,0.0,0.0,0.0,17,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1715,47.71951,-122.29863,1.0,4,31744,0,31744,31744.0,0.0,0.0,70.0,745336.8125,5.2,0.16,100.0000251564121,0.0,0.0,0.0,50,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1716,47.61319,-122.31525,1.0,3,35000,0,35000,35000.0,0.0,0.0,41.0,872114.5,6.08,0.17,99.99994266807856,0.0,0.0,0.0,109,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1718,47.62572,-122.36081,1.0,4,36837,0,36837,36837.0,0.0,0.0,30.0,1412424.25,44.4,1.21,46.970023348154776,0.0,53.029958951780955,0.0,86,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1719,47.6254,-122.36112,1.0,4,39520,0,39520,39520.0,0.0,0.0,68.0,2466700.5,109.55,2.77,18.85076846581091,0.0,81.14921126419685,0.0,86,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1720,47.62477,-122.36154,1.0,4,41420,0,41420,41420.0,0.0,0.0,63.0,1189942.75,32.35,0.78,56.18471981110016,0.0,43.81530119831395,0.0,87,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1721,47.6252,-122.36176,1.0,3,20798,0,20798,20798.0,0.0,0.0,89.0,1266387.0,60.94,2.93,10.808623272348816,0.0,89.19137672765119,0.0,86,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1722,47.62489,-122.36219,1.0,4,32693,0,32693,27035.0,0.0,0.0,66.0,1870457.75,86.86,2.66,14.463571818181938,0.0,85.53638808468142,0.0,86,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1723,47.55801,-122.38651,1.0,3,29811,6258,23553,23553.0,6258.0,0.0,69.0,721549.625,5.03,0.17,100.00005197147736,0.0,0.0,0.0,58,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1724,47.55773,-122.38639,1.0,5,22606,0,22606,19531.0,3075.0,0.0,,566183.0,3.95,0.17,100.0,0.0,0.0,0.0,27,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1725,47.69041,-122.37759,1.0,3,23381,0,23381,23381.0,3500.0,0.0,,420148.1875,2.93,0.13,99.99995537288852,0.0,0.0,0.0,15,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1726,47.6899,-122.37619,1.0,1,45522,0,45522,45522.0,0.0,0.0,22.0,12250422.0,326.74,7.18,57.30178927713674,0.0,42.69819439689506,0.0,22,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1727,47.72286,-122.34612,1.0,2,20088,0,20088,16080.0,3500.0,508.0,,326778.6875,2.28,0.11,99.99978961296245,0.0,0.0,0.0,37,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1728,47.57844,-122.41169,1.0,4,27328,0,27328,23466.0,3862.0,3508.0,23.0,1110150.625,7.74,0.28,99.99994370133332,0.0,0.0,0.0,26,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1729,47.5568,-122.38644,1.0,7,72356,0,72356,62989.0,28670.0,0.0,91.0,2495819.0,53.61,0.74,68.55701475147036,0.0,31.44298524852964,0.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1730,47.55231,-122.38753,1.0,3,24180,0,24180,24180.0,0.0,0.0,64.0,540323.3125,3.77,0.16,99.99994216425743,0.0,0.0,0.0,47,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1731,47.55122,-122.3877,1.0,4,23932,0,23932,23932.0,0.0,0.0,,654625.5,4.56,0.19,99.9999236204517,0.0,0.0,0.0,36,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1732,47.57049,-122.34857,5.0,2,138907,0,138907,139557.0,0.0,0.0,,7837692.5,179.55,1.29,65.45680377228375,0.0,34.54318984828762,0.0,27,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1733,47.56999,-122.34703,1.0,2,40657,0,40657,40657.0,0.0,0.0,57.0,2826828.0,23.6,0.58,97.01347234426714,0.0,2.986527655732857,0.0,19,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1734,47.57279,-122.35066,1.0,1,20200,0,20200,18700.0,1500.0,0.0,,269016.6875,2.25,0.11,96.94863260109096,0.0,3.051483562706496,0.0,116,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1735,47.60492,-122.32532,1.0,17,212938,0,212938,199136.0,13802.0,0.0,81.0,10769230.0,349.55,1.64,44.76058176861299,0.0,55.23940894567206,0.0,49,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1736,47.60523,-122.3249,1.0,3,32688,0,32688,29370.0,3318.0,0.0,74.0,1721727.25,78.42,2.4,16.388600459219077,0.0,83.6113850204787,0.0,86,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1737,47.60538,-122.3257,1.0,3,50145,0,50145,46445.0,3700.0,0.0,66.0,2944680.75,128.54,2.56,20.497943622581158,0.0,79.50206486730352,0.0,68,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1738,47.60668,-122.32619,1.0,26,629615,174156,455459,629615.0,121056.0,0.0,15.0,25970248.0,567.6,0.9,67.73956105463452,0.0,32.26042739368526,0.0,8,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1739,47.60733,-122.32727,1.0,4,24900,0,24900,24900.0,0.0,0.0,68.0,1872278.625,85.78,3.44,15.8082774672493,0.0,84.19174256182089,0.0,96,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1740,47.60746,-122.32699,1.0,4,25380,0,25380,25380.0,0.0,0.0,79.0,1988760.875,97.4,3.84,8.958995635913242,0.0,91.04101064940751,0.0,87,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1741,47.60707,-122.32651,1.0,6,32489,0,32489,20346.0,0.0,0.0,18.0,2023858.75,48.08,1.48,63.615803227374435,0.0,36.384209125266274,0.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1742,47.60759,-122.32814,1.0,17,332781,95356,237425,173204.0,0.0,0.0,1.0,13491170.0,235.32,0.71,77.30547461784263,0.0,22.694517969901796,0.0,10,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,47.60796,-122.32717,1.0,4,54770,0,54770,50120.0,3500.0,1150.0,,2960377.25,114.33,2.09,31.404207014494524,0.0,68.59578454063583,0.0,114,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1744,47.60771,-122.32717,1.0,4,33872,0,33872,26100.0,1893.0,0.0,100.0,400354.3125,5.81,0.17,83.63217019174735,0.0,16.367751752393076,0.0,110,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1745,47.6073,-122.32585,1.0,1,44086,0,44086,44091.0,0.0,0.0,29.0,3652708.75,184.0,4.17,33.370960660359245,52.57671447251303,14.05233855559932,0.0,112,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1746,47.60663,-122.32526,1.0,7,54372,20824,33548,54372.0,15000.0,0.0,94.0,1403820.0,9.79,0.18,100.0,0.0,0.0,0.0,46,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1747,47.60629,-122.32444,1.0,3,24039,0,24039,24039.0,0.0,0.0,30.0,831071.3125,5.79,0.24,99.99996239793201,0.0,0.0,0.0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1748,47.60583,-122.32469,1.0,7,45564,0,45564,45564.0,0.0,0.0,53.0,3014332.0,132.1,2.9,20.129401804446225,0.0,79.87059819555378,0.0,56,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1749,47.60445,-122.32171,1.0,11,92183,0,92183,92183.0,0.0,0.0,49.0,5104947.0,259.77,2.82,36.222765877882765,60.1737589048427,3.603465422853558,0.0,49,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1750,47.60522,-122.32274,1.0,4,25316,0,25316,25316.0,0.0,0.0,7.0,1515854.875,56.7,2.24,34.034656516838396,0.0,65.96535172933359,0.0,91,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1751,47.6051,-122.32149,1.0,3,51098,0,51098,51098.0,0.0,0.0,75.0,1859782.625,12.97,0.25,99.99996639392198,0.0,0.0,0.0,59,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1752,47.60486,-122.32224,1.0,6,57042,0,57042,42952.0,14090.0,0.0,82.0,1195351.25,8.33,0.15,99.99997908564534,0.0,0.0,0.0,17,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1753,47.60709,-122.32416,1.0,1,47699,0,47699,47000.0,0.0,0.0,,14524386.0,712.39,14.94,39.81341448788265,59.4199369253888,0.7666417017559296,0.0,65,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
